date,open,high,low,close,volume
2015-03-16,130.598,131.694,130.22,130.828,2903808
2015-03-17,130.808,131.016,129.462,130.868,2261523
2015-03-18,130.838,132.252,129.303,131.654,3179668
2015-03-19,131.694,132.123,131.126,131.954,2135864
2015-03-20,132.662,133.588,132.352,133.07,6717845
2015-03-23,133.588,133.936,133.18,133.398,1910458
2015-03-24,133.528,134.534,133.358,133.578,1876751
2015-03-25,133.926,134.296,131.764,131.764,2598833
2015-03-26,130.26,131.516,130.11,130.898,1782506
2015-03-27,131.026,131.884,130.858,131.246,1524767
2015-03-30,131.634,133.07,131.536,132.89,1678173
2015-03-31,132.432,133.458,131.914,132.114,2162481
2015-04-01,132.422,132.452,130.578,131.056,2058017
2015-04-02,131.246,132.562,131.166,132.252,1256709
2015-04-06,132.014,133.308,131.366,133.01,2026486
2015-04-07,133.03,133.418,132.332,132.372,1596322
2015-04-08,132.76,133.15,131.864,132.562,1700189
2015-04-09,131.346,131.694,129.323,129.792,3899036
2015-04-10,130.32,130.868,129.622,130.518,1803370
2015-04-13,130.36,131.146,129.9,129.99,1284223
2015-04-14,129.97,130.938,128.844,130.419,1766568
2015-04-15,130.678,131.436,130.02,130.03,1611508
2015-04-16,129.742,129.871,128.117,128.286,3073392
2015-04-17,127.808,127.958,124.789,126.104,5009520
2015-04-20,127.878,128.426,127.121,127.589,3304371
2015-04-21,128.147,129.154,127.828,128.496,1853617
2015-04-22,129.024,129.024,127.559,128.167,1632937
2015-04-23,127.828,129.034,127.559,128.456,1550679
2015-04-24,128.486,129.432,128.078,129.184,1629315
2015-04-27,129.343,129.532,128.068,128.157,1968472
2015-04-28,128.097,128.366,127.4,127.838,1492840
2015-04-29,127.559,127.878,125.835,126.363,1965504
2015-04-30,125.815,126.762,124.649,125.098,2885026
2015-05-01,125.467,127.47,125.237,127.16,1721273
2015-05-04,127.16,127.838,126.503,127.47,1473497
2015-05-05,126.961,127.47,126.204,126.393,2023245
2015-05-06,127.121,127.539,125.945,126.652,1986448
2015-05-07,126.413,127.36,125.945,126.453,2932990
2015-05-08,127.669,129.044,127.51,127.559,1976479
2015-05-11,127.3,127.958,126.124,126.184,2180119
2015-05-12,125.935,126.852,125.437,125.995,2199771
2015-05-13,125.845,127.071,124.799,125.257,2442209
2015-05-14,126.054,126.054,123.793,124.699,3457181
2015-05-15,125.088,126.812,124.819,126.692,2694883
2015-05-18,126.632,127.071,125.985,126.902,1660124
2015-05-19,126.672,127.26,126.224,126.632,1523815
2015-05-20,126.373,126.902,125.277,125.496,1876182
2015-05-21,125.387,126.483,124.928,125.885,1760263
2015-05-22,125.865,126.642,125.417,125.666,1359959
2015-05-26,126.005,126.314,125.128,125.267,2829835
2015-05-27,125.616,127.39,125.148,127.18,3377601
2015-05-28,126.234,127.649,125.188,126.174,3665795
2015-05-29,125.746,125.895,124.012,124.689,3461068
2015-06-01,125.098,125.267,124.111,124.51,2496519
2015-06-02,124.331,124.759,123.225,123.683,2245095
2015-06-03,123.992,124.62,123.493,124.301,2124893
2015-06-04,123.653,124.61,122.726,123.005,3314256
2015-06-05,123.055,123.165,121.311,121.351,3662535
2015-06-08,121.461,121.461,120.723,120.743,2149246
2015-06-09,120.643,121.331,120.554,120.733,2331286
2015-06-10,120.963,122.417,120.903,121.949,1973098
2015-06-11,122.129,122.846,121.73,121.839,1534802
2015-06-12,121.6,121.819,121.102,121.351,1474298
2015-06-15,120.653,120.963,119.946,120.015,2218878
2015-06-16,119.986,120.883,119.946,120.683,1777070
2015-06-17,120.653,121.839,120.613,121.431,1724362
2015-06-18,121.999,123.414,121.749,122.876,2371522
2015-06-19,122.945,123.743,122.587,122.697,3153610
2015-06-22,123.185,123.483,122.507,122.597,1618596
2015-06-23,122.816,123.235,122.029,122.139,1704094
2015-06-24,121.859,122.337,120.923,120.983,2247695
2015-06-25,121.072,122.387,120.195,120.225,1899072
2015-06-26,120.653,121.221,120.295,120.753,2571277
2015-06-29,119.966,120.564,118.641,118.671,2244605
2015-06-30,119.289,119.567,117.833,118.093,2806238
2015-07-01,118.751,119.447,118.531,119.388,1952012
2015-07-02,119.717,119.986,119.199,119.299,1313993
2015-07-06,118.163,119.687,118.093,118.83,2801671
2015-07-07,119.219,123.205,118.979,122.876,4333367
2015-07-08,122.457,122.895,121.789,122.377,3335980
2015-07-09,123.633,123.763,120.455,121.959,3794598
2015-07-10,123.952,125.447,123.483,124.799,3255259
2015-07-13,125.506,126.912,125.506,125.995,2112773
2015-07-14,125.636,126.204,125.188,125.885,1729741
2015-07-15,125.885,126.104,124.978,125.616,1493985
2015-07-16,126.074,126.393,125.457,126.244,1312622
2015-07-17,126.044,126.752,125.188,126.573,2106256
2015-07-20,126.473,127.041,125.955,126.882,1421932
2015-07-21,127.021,127.16,126.334,126.792,1815487
2015-07-22,127.031,128.088,126.862,127.998,1843160
2015-07-23,128.426,128.546,127.15,127.35,1551364
2015-07-24,127.44,127.609,126.752,126.842,1455090
2015-07-27,126.652,126.752,125.526,126.164,1636436
2015-07-28,126.423,126.592,124.978,126.443,1573776
2015-07-29,126.662,128.336,126.642,127.15,2104479
2015-07-30,126.991,127.559,125.955,127.081,1592299
2015-07-31,127.818,127.818,126.852,127.081,1585550
2015-08-03,127.49,127.758,126.543,127.28,1518585
2015-08-04,126.951,127.519,126.114,126.702,1503915
2015-08-05,127.529,128.576,127.4,128.446,1929827
2015-08-06,128.675,129.074,127.659,128.048,2227294
2015-08-07,127.688,128.048,126.264,127.061,1405692
2015-08-10,127.928,128.366,127.41,127.878,1226411
2015-08-11,127.071,127.918,126.852,127.569,1441466
2015-08-12,127.121,128.656,125.706,128.446,2239251
2015-08-13,128.336,128.904,127.33,127.41,1270367
2015-08-14,127.071,128.396,127.071,128.097,1380173
2015-08-17,127.3,128.217,127.15,128.097,1040605
2015-08-18,128.157,128.436,127.28,127.698,1253151
2015-08-19,127.5,127.958,125.965,127.32,1638561
2015-08-20,126.582,127.071,125.666,126.034,2035485
2015-08-21,124.709,125.696,121.889,121.889,4117836
2015-08-24,115.871,120.305,102.618,116.637,5935953
2015-08-25,119.827,121.331,116.339,116.399,5296525
2015-08-26,119.378,121.241,116.987,121.132,3528888
2015-08-27,123.205,123.454,120.683,122.955,2968108
2015-08-28,122.557,123.045,121.561,122.726,2110401
2015-08-31,122.129,122.975,121.441,122.816,3427177
2015-09-01,120.673,122.687,120.613,121.261,3384416
2015-09-02,122.617,123.563,121.371,123.165,2064790
2015-09-03,123.633,124.271,122.866,123.205,1842213
2015-09-04,121.72,122.317,121.152,121.421,2422490
2015-09-08,123.254,124.091,122.009,124.051,1867639
2015-09-09,124.819,124.819,122.258,122.497,1585763
2015-09-10,121.939,123.633,121.889,122.786,1540088
2015-09-11,122.637,123.852,122.148,123.713,1656691
2015-09-14,123.832,124.022,122.985,123.803,1281313
2015-09-15,123.952,125.367,122.985,124.899,1539014
2015-09-16,124.699,126.174,124.311,125.935,1567292
2015-09-17,126.214,127.2,125.546,125.706,1750632
2015-09-18,124.639,126.632,124.271,124.341,3231394
2015-09-21,124.829,126.104,124.59,125.586,1145737
2015-09-22,124.351,125.357,123.513,125.088,2037879
2015-09-23,125.815,127.698,125.088,127.529,2634253
2015-09-24,126.652,127.519,125.975,127.071,2251869
2015-09-25,127.968,128.824,127.17,127.629,2104475
2015-09-28,127.5,127.828,125.666,125.885,2911337
2015-09-29,125.447,126.423,124.739,126.044,2865482
2015-09-30,125.885,127.121,125.297,126.822,2906762
2015-10-01,127.051,127.051,124.958,126.812,3030023
2015-10-02,125.626,127.938,124.679,127.888,2954880
2015-10-05,128.217,130.01,128.018,129.861,2591727
2015-10-06,129.94,130.419,129.234,130.17,2426142
2015-10-07,130.439,130.978,129.293,129.762,2669181
2015-10-08,129.452,133.04,129.452,133.01,2703336
2015-10-09,132.202,135.282,131.914,135.013,4235053
2015-10-12,135.013,135.461,134.266,134.724,1368467
2015-10-13,134.385,135.102,133.508,133.558,1703098
2015-10-14,133.588,133.976,130.788,131.426,3472023
2015-10-15,132.272,133.22,131.714,133.09,1934911
2015-10-16,133.598,134.166,132.652,133.368,1878583
2015-10-19,133.358,134.534,133.239,134.385,1760209
2015-10-20,134.814,135.83,134.335,135.541,2138832
2015-10-21,135.76,136.786,135.322,136.109,2066615
2015-10-22,136.318,138.839,136.019,138.68,2499800
2015-10-23,139.168,139.258,135.86,136.597,2592163
2015-10-26,133.368,138.062,132.642,137.464,2850546
2015-10-27,137.932,138.799,136.428,138.311,1909942
2015-10-28,138.122,138.471,136.388,138.311,2028188
2015-10-29,137.753,138.879,137.285,138.779,1763872
2015-10-30,138.53,139.816,137.952,138.65,2337542
2015-11-02,139.447,139.726,138.241,139.587,1437484
2015-11-03,138.899,139.657,138.032,139.258,1745860
2015-11-04,139.447,139.457,137.604,137.823,1884293
2015-11-05,135.182,137.534,135.062,137.056,2908016
2015-11-06,137.255,138.501,136.528,138.152,1995117
2015-11-09,137.534,137.783,134.933,136.069,2612276
2015-11-10,136.408,137.574,135.95,137.534,1935501
2015-11-11,137.165,138.381,136.448,137.514,2121792
2015-11-12,137.275,138.042,136.657,137.175,1884889
2015-11-13,136.348,136.508,134.724,135.102,2797704
2015-11-16,135.232,137.574,134.734,137.574,2022503
2015-11-17,138.311,140.603,138.082,139.716,2843312
2015-11-18,139.716,141.919,138.74,141.779,2447521
2015-11-19,142.177,143.493,141.959,143.164,3365642
2015-11-20,144.329,144.619,143.105,143.403,2332655
2015-11-23,143.801,144.101,143.085,143.722,1335447
2015-11-24,142.655,144.121,141.559,142.596,2632356
2015-11-25,142.477,143.313,141.689,142.775,2079031
2015-11-27,143.413,144.559,142.865,143.841,985151
2015-11-30,144.339,144.589,141.371,141.939,3484536
2015-12-01,142.457,143.353,141.321,141.819,2206123
2015-12-02,142.187,142.825,141.231,141.649,1803417
2015-12-03,144.659,146.033,143.593,143.931,3912252
2015-12-04,144.3,147.041,144.211,146.661,2932594
2015-12-07,147.13,147.279,145.555,146.951,3175298
2015-12-08,146.601,149.243,145.835,148.485,3592184
2015-12-09,143.075,144.101,139.098,140.424,10835291
2015-12-10,141.5,143.683,141.211,142.317,4154871
2015-12-11,140.433,141.739,140.145,140.703,2856049
2015-12-14,140.763,142.337,140.175,142.297,2767865
2015-12-15,143.593,143.971,141.311,141.819,2705352
2015-12-16,142.407,143.543,140.683,143.115,2497791
2015-12-17,142.825,143.841,141.201,141.281,1938228
